Order Date,Product Name,Category,Region,Quantity,Sales,Profit,Margen
2023-03-17,Tablet,Electronics,West,8,"$1,184",$148.69,12.56%
2023-03-17,Keyboard,Accessories,North,1,$947,$77.21,8.15%
2023-03-17,Tablet,Electronics,West,6,$606,$127.68,21.07%
2023-03-16,Tablet,Electronics,South,9,"$9,423","$2,794.89",29.66%
2023-03-15,Printer,Office,South,5,"$3,025",$172.43,5.70%
2023-03-15,Monitor,Accessories,West,6,"$2,490",$720.06,28.92%
2023-03-15,Printer,Office,West,9,"$1,764",$322.11,18.26%
2023-03-15,Tablet,Electronics,South,2,$344,$80.87,23.51%
2023-03-14,Tablet,Electronics,East,7,"$5,572",$385.82,6.92%
2023-03-14,Camera,Electronics,East,4,"$4,692",$409.07,8.72%
2023-03-14,Headphones,Accessories,East,8,"$4,200",$854.89,20.35%
2023-03-14,Tablet,Electronics,South,7,"$1,421",$248.02,17.45%
2023-03-14,Laptop,Electronics,West,1,$879,$149.52,17.01%
2023-03-13,Tablet,Electronics,North,4,"$4,556",$315.07,6.92%
2023-03-13,Printer,Office,East,6,"$3,576","$1,033.30",28.90%
2023-03-13,Headphones,Accessories,East,9,"$2,223",$347.01,15.61%
2023-03-13,Printer,Office,North,5,"$1,850",$346.40,18.72%
2023-03-13,Camera,Electronics,South,8,"$1,088",$160.33,14.74%
2023-03-12,Smartwatch,Electronics,East,6,"$3,324",$466.78,14.04%
2023-03-12,Smartphone,Electronics,East,2,"$1,180",$261.16,22.13%
2023-03-11,Keyboard,Accessories,West,7,"$4,347",$712.79,16.40%
2023-03-11,Camera,Electronics,West,4,"$1,956",$125.69,6.43%
2023-03-10,Printer,Office,North,9,"$7,281",$396.28,5.44%
2023-03-10,Monitor,Accessories,North,5,"$3,350",$389.95,11.64%
2023-03-10,Headphones,Accessories,West,9,"$1,899",$501.40,26.40%
2023-03-10,Headphones,Accessories,South,1,$365,$50.10,13.73%
2023-03-09,Smartwatch,Electronics,West,3,"$1,488",$382.09,25.68%
2023-03-08,Camera,Electronics,North,2,"$2,134",$119.89,5.62%
2023-03-08,Smartphone,Electronics,East,2,"$2,042",$501.34,24.55%
2023-03-08,Laptop,Electronics,West,1,$589,$158.85,26.97%
2023-03-07,Laptop,Electronics,West,6,"$4,302",$276.35,6.42%
2023-03-07,Monitor,Accessories,West,6,"$3,750",$645.69,17.22%
2023-03-07,Camera,Electronics,South,8,"$2,624",$294.24,11.21%
2023-03-07,Camera,Electronics,South,1,$846,$103.30,12.21%
2023-03-07,Smartphone,Electronics,East,1,$464,$66.26,14.28%
2023-03-06,Tablet,Electronics,North,7,"$6,804","$1,383.81",20.34%
2023-03-06,Tablet,Electronics,South,6,"$5,952",$971.53,16.32%
2023-03-06,Printer,Office,South,8,"$4,696",$410.03,8.73%
2023-03-05,Laptop,Electronics,East,9,"$4,158",$672.32,16.17%
2023-03-05,Printer,Office,South,3,"$1,446",$278.94,19.29%
2023-03-04,Printer,Office,West,4,"$1,100",$100.02,9.09%
2023-03-04,Laptop,Electronics,East,4,$944,$176.56,18.70%
2023-03-04,Mouse,Accessories,West,1,$312,$40.47,12.97%
2023-03-04,Printer,Office,West,2,$146,$15.48,10.60%
2023-03-03,Keyboard,Accessories,North,7,"$3,829",$876.35,22.89%
2023-03-03,Tablet,Electronics,West,5,"$2,595",$774.20,29.83%
2023-03-03,Mouse,Accessories,South,2,"$2,134",$269.53,12.63%
2023-03-02,Monitor,Accessories,West,8,"$9,056","$1,860.37",20.54%
2023-03-02,Printer,Office,North,9,"$5,904","$1,152.23",19.52%
2023-03-02,Smartphone,Electronics,West,2,"$1,132",$290.56,25.67%
2023-03-02,Monitor,Accessories,South,1,$617,$145.37,23.56%
2023-03-01,Headphones,Accessories,South,6,"$3,048",$842.24,27.63%
2023-03-01,Tablet,Electronics,East,4,"$3,028",$685.23,22.63%
2023-03-01,Headphones,Accessories,South,3,"$1,785",$93.17,5.22%
2023-03-01,Tablet,Electronics,North,1,$797,$65.27,8.19%
2023-02-28,Monitor,Accessories,West,7,"$5,047",$915.75,18.14%
2023-02-27,Monitor,Accessories,West,8,"$5,384",$724.80,13.46%
2023-02-27,Keyboard,Accessories,North,6,"$2,508",$480.48,19.16%
2023-02-27,Smartwatch,Electronics,West,6,"$1,350",$356.88,26.44%
2023-02-26,Printer,Office,North,8,"$6,792","$1,125.23",16.57%
2023-02-26,Laptop,Electronics,West,5,"$4,445",$580.15,13.05%
2023-02-26,Tablet,Electronics,South,8,"$3,896",$735.66,18.88%
2023-02-26,Camera,Electronics,West,5,"$2,025",$414.42,20.47%
2023-02-25,Tablet,Electronics,North,9,"$8,973",$471.86,5.26%
2023-02-24,Keyboard,Accessories,South,8,"$7,968","$1,551.12",19.47%
2023-02-24,Headphones,Accessories,East,6,"$5,358",$568.34,10.61%
2023-02-24,Keyboard,Accessories,North,8,"$5,312",$841.13,15.83%
2023-02-24,Monitor,Accessories,South,6,"$3,888",$275.72,7.09%
2023-02-24,Laptop,Electronics,West,6,"$3,096",$277.68,8.97%
2023-02-24,Laptop,Electronics,North,4,"$2,108",$576.48,27.35%
2023-02-23,Printer,Office,West,6,"$4,266",$357.51,8.38%
2023-02-23,Laptop,Electronics,South,2,$120,$7.74,6.45%
2023-02-22,Laptop,Electronics,West,3,$867,$58.20,6.71%
2023-02-21,Laptop,Electronics,East,9,"$9,225","$2,526.27",27.39%
2023-02-21,Headphones,Accessories,West,9,"$7,776",$677.74,8.72%
2023-02-21,Laptop,Electronics,South,5,$880,$255.90,29.08%
2023-02-21,Smartphone,Electronics,West,5,$475,$76.22,16.05%
2023-02-20,Smartphone,Electronics,North,5,"$4,005",$226.09,5.65%
2023-02-20,Printer,Office,West,2,"$2,286",$218.18,9.54%
2023-02-20,Camera,Electronics,South,3,"$1,770",$366.58,20.71%
2023-02-19,Smartphone,Electronics,South,4,"$3,152",$307.62,9.76%
2023-02-19,Camera,Electronics,South,3,"$3,126",$710.14,22.72%
2023-02-19,Tablet,Electronics,North,2,"$1,874",$333.86,17.82%
2023-02-18,Smartphone,Electronics,East,7,"$5,516","$1,475.67",26.75%
2023-02-16,Monitor,Accessories,West,7,"$8,162",$443.81,5.44%
2023-02-16,Keyboard,Accessories,West,2,"$1,068",$85.71,8.03%
2023-02-16,Tablet,Electronics,East,2,$858,$73.49,8.57%
2023-02-16,Mouse,Accessories,East,1,$849,$205.88,24.25%
2023-02-16,Smartphone,Electronics,South,3,$582,$48.08,8.26%
2023-02-15,Monitor,Accessories,North,4,"$4,064",$771.16,18.98%
2023-02-15,Printer,Office,West,7,"$3,185",$765.41,24.03%
2023-02-15,Monitor,Accessories,West,5,"$1,350",$321.90,23.84%
2023-02-14,Keyboard,Accessories,East,6,"$6,900","$1,109.73",16.08%
2023-02-14,Smartwatch,Electronics,East,3,"$1,533",$440.88,28.76%
2023-02-13,Smartwatch,Electronics,East,2,"$2,334",$158.07,6.77%
2023-02-13,Mouse,Accessories,West,4,$864,$251.99,29.17%
2023-02-13,Headphones,Accessories,West,1,$307,$60.51,19.71%
2023-02-12,Camera,Electronics,North,6,"$1,836",$508.81,27.71%
2023-02-11,Keyboard,Accessories,East,6,"$6,432",$807.94,12.56%
2023-02-11,Monitor,Accessories,North,5,"$5,155",$356.43,6.91%
2023-02-11,Printer,Office,South,7,"$2,443",$661.21,27.07%
2023-02-11,Tablet,Electronics,South,2,"$2,212",$145.75,6.59%
2023-02-11,Laptop,Electronics,North,2,$330,$66.57,20.17%
2023-02-10,Mouse,Accessories,South,8,"$7,520",$995.03,13.23%
2023-02-10,Camera,Electronics,West,7,"$5,355","$1,143.16",21.35%
2023-02-10,Printer,Office,East,4,"$1,440",$130.24,9.04%
2023-02-10,Camera,Electronics,West,3,$225,$20.52,9.12%
2023-02-09,Mouse,Accessories,West,8,"$6,232",$499.63,8.02%
2023-02-09,Camera,Electronics,West,2,"$1,958",$227.77,11.63%
2023-02-09,Keyboard,Accessories,North,4,"$1,088",$283.61,26.07%
2023-02-08,Camera,Electronics,South,7,"$5,621","$1,390.73",24.74%
2023-02-08,Headphones,Accessories,South,2,"$1,574",$196.84,12.51%
2023-02-07,Smartwatch,Electronics,West,8,"$7,072","$1,983.42",28.05%
2023-02-07,Mouse,Accessories,South,5,"$5,295","$1,375.98",25.99%
2023-02-07,Printer,Office,South,7,"$3,528",$260.06,7.37%
2023-02-07,Headphones,Accessories,South,4,"$3,252",$713.46,21.94%
2023-02-07,Keyboard,Accessories,East,3,"$2,412",$468.27,19.41%
2023-02-07,Tablet,Electronics,North,2,"$1,212",$151.07,12.46%
2023-02-06,Camera,Electronics,East,7,"$5,159",$755.22,14.64%
2023-02-05,Smartphone,Electronics,East,9,"$6,903",$837.35,12.13%
2023-02-05,Laptop,Electronics,West,5,"$4,325","$1,023.39",23.66%
2023-02-05,Printer,Office,South,4,"$2,440",$410.86,16.84%
2023-02-05,Smartwatch,Electronics,North,4,$508,$37.94,7.47%
2023-02-04,Smartwatch,Electronics,East,7,"$6,041",$776.09,12.85%
2023-02-04,Smartphone,Electronics,West,6,"$1,956",$434.03,22.19%
2023-02-04,Smartwatch,Electronics,East,2,"$1,378",$183.10,13.29%
2023-02-03,Smartphone,Electronics,North,8,"$7,664","$1,251.65",16.33%
2023-02-03,Mouse,Accessories,North,7,"$4,676",$242.64,5.19%
2023-02-03,Printer,Office,North,4,"$3,864",$717.45,18.57%
2023-02-03,Monitor,Accessories,South,4,"$2,836",$698.83,24.64%
2023-02-03,Camera,Electronics,West,5,$845,$69.35,8.21%
2023-02-03,Smartwatch,Electronics,East,6,$648,$62.25,9.61%
2023-02-02,Laptop,Electronics,South,9,"$10,620","$2,946.93",27.75%
2023-02-02,Printer,Office,West,9,"$7,524","$2,017.85",26.82%
2023-02-02,Mouse,Accessories,North,5,"$2,735",$483.20,17.67%
2023-02-02,Mouse,Accessories,East,4,"$1,560",$461.15,29.56%
2023-02-02,Printer,Office,South,1,$914,$270.74,29.62%
2023-02-01,Smartwatch,Electronics,North,7,"$5,509","$1,648.74",29.93%
2023-02-01,Mouse,Accessories,East,6,"$4,944",$758.46,15.34%
2023-02-01,Smartphone,Electronics,North,8,"$4,824","$1,187.93",24.63%
2023-02-01,Mouse,Accessories,West,5,"$3,350",$986.33,29.44%
2023-02-01,Mouse,Accessories,West,3,"$3,348",$331.28,9.89%
2023-02-01,Headphones,Accessories,West,7,"$1,624",$436.13,26.86%
2023-01-31,Mouse,Accessories,West,9,"$8,172","$1,296.29",15.86%
2023-01-31,Monitor,Accessories,East,3,"$2,964",$446.54,15.07%
2023-01-31,Smartphone,Electronics,West,6,"$1,578",$82.85,5.25%
2023-01-31,Keyboard,Accessories,West,2,"$1,512",$298.73,19.76%
2023-01-31,Printer,Office,West,3,$828,$210.33,25.40%
2023-01-30,Smartphone,Electronics,South,6,"$5,604",$615.07,10.98%
2023-01-30,Mouse,Accessories,West,3,"$1,791",$122.50,6.84%
2023-01-28,Smartwatch,Electronics,West,9,"$10,206",$592.77,5.81%
2023-01-28,Smartphone,Electronics,East,7,"$3,955","$1,144.76",28.94%
2023-01-28,Camera,Electronics,East,6,"$2,562",$612.36,23.90%
2023-01-28,Headphones,Accessories,North,1,$426,$93.83,22.03%
2023-01-28,Tablet,Electronics,East,1,$169,$22.99,13.60%
2023-01-27,Laptop,Electronics,East,9,"$6,345","$1,627.26",25.65%
2023-01-27,Printer,Office,North,5,"$5,960","$1,139.78",19.12%
2023-01-27,Laptop,Electronics,West,6,"$5,448",$963.82,17.69%
2023-01-27,Printer,Office,West,4,"$1,256",$362.22,28.84%
2023-01-27,Smartwatch,Electronics,East,6,$396,$89.51,22.60%
2023-01-26,Smartphone,Electronics,East,7,"$7,238","$1,597.03",22.06%
2023-01-26,Headphones,Accessories,North,3,"$1,830",$183.62,10.03%
2023-01-25,Printer,Office,North,8,"$6,936","$1,156.52",16.67%
2023-01-25,Keyboard,Accessories,West,4,"$4,152",$317.28,7.64%
2023-01-25,Laptop,Electronics,South,5,"$2,365",$667.61,28.23%
2023-01-24,Mouse,Accessories,West,7,"$4,487",$688.76,15.35%
2023-01-24,Headphones,Accessories,South,5,"$2,820",$737.68,26.16%
2023-01-24,Laptop,Electronics,North,5,"$2,410",$636.83,26.42%
2023-01-23,Laptop,Electronics,North,4,$952,$264.61,27.80%
2023-01-23,Monitor,Accessories,East,5,$575,$47.35,8.23%
2023-01-23,Mouse,Accessories,South,2,$266,$20.11,7.56%
2023-01-22,Camera,Electronics,East,6,"$4,542","$1,169.16",25.74%
2023-01-22,Printer,Office,North,6,"$4,146",$966.79,23.32%
2023-01-22,Smartphone,Electronics,North,4,"$1,740",$224.79,12.92%
2023-01-22,Monitor,Accessories,South,2,"$1,706",$184.71,10.83%
2023-01-21,Printer,Office,South,5,"$3,235",$941.24,29.10%
2023-01-21,Mouse,Accessories,North,4,"$2,972",$827.46,27.84%
2023-01-21,Smartwatch,Electronics,South,9,"$2,718",$195.97,7.21%
2023-01-21,Camera,Electronics,East,2,"$2,084",$586.72,28.15%
2023-01-21,Tablet,Electronics,North,1,$607,$33.77,5.56%
2023-01-20,Smartwatch,Electronics,East,2,"$1,026",$64.51,6.29%
2023-01-18,Headphones,Accessories,West,7,"$4,312","$1,088.34",25.24%
2023-01-18,Smartphone,Electronics,North,7,"$3,038",$570.98,18.79%
2023-01-17,Printer,Office,North,5,"$3,765",$670.80,17.82%
2023-01-17,Mouse,Accessories,South,9,"$3,411",$444.87,13.04%
2023-01-17,Printer,Office,North,3,"$1,674",$435.95,26.04%
2023-01-17,Printer,Office,East,2,"$1,042",$86.24,8.28%
2023-01-16,Smartphone,Electronics,North,8,"$8,896","$1,154.96",12.98%
2023-01-16,Camera,Electronics,West,9,"$6,876","$1,895.24",27.56%
2023-01-16,Tablet,Electronics,South,5,"$2,435",$688.82,28.29%
2023-01-16,Monitor,Accessories,South,8,$928,$170.05,18.32%
2023-01-16,Laptop,Electronics,North,3,$513,$132.56,25.84%
2023-01-15,Monitor,Accessories,East,7,"$7,420","$1,107.31",14.92%
2023-01-14,Mouse,Accessories,South,9,"$7,938","$1,191.41",15.01%
2023-01-14,Smartphone,Electronics,South,6,"$4,872",$612.73,12.58%
2023-01-14,Headphones,Accessories,North,4,"$1,664",$190.82,11.47%
2023-01-14,Laptop,Electronics,East,3,$426,$50.80,11.92%
2023-01-13,Mouse,Accessories,East,7,"$7,966",$955.80,12.00%
2023-01-13,Smartphone,Electronics,West,6,"$7,014","$1,202.25",17.14%
2023-01-13,Mouse,Accessories,West,7,"$5,327",$950.70,17.85%
2023-01-13,Printer,Office,North,5,"$2,860",$339.00,11.85%
2023-01-13,Smartphone,Electronics,East,6,"$2,478",$153.86,6.21%
2023-01-13,Camera,Electronics,West,3,"$1,722",$203.04,11.79%
2023-01-13,Smartwatch,Electronics,West,2,"$1,644",$189.32,11.52%
2023-01-13,Tablet,Electronics,West,1,$853,$97.50,11.43%
2023-01-13,Smartwatch,Electronics,South,6,$810,$108.61,13.41%
2023-01-12,Camera,Electronics,East,8,"$9,392","$2,651.84",28.24%
2023-01-12,Laptop,Electronics,South,5,"$3,985",$824.40,20.69%
2023-01-12,Smartwatch,Electronics,North,3,"$2,727",$554.46,20.33%
2023-01-11,Headphones,Accessories,North,8,"$3,832",$741.44,19.35%
2023-01-11,Keyboard,Accessories,West,4,"$3,732",$671.19,17.98%
2023-01-11,Keyboard,Accessories,East,6,"$2,262",$442.86,19.58%
2023-01-11,Camera,Electronics,North,5,"$1,580",$166.16,10.52%
2023-01-10,Smartwatch,Electronics,North,4,"$4,476",$977.60,21.84%
2023-01-10,Smartphone,Electronics,East,4,"$1,932",$472.91,24.48%
2023-01-09,Tablet,Electronics,West,3,"$2,130",$510.69,23.98%
2023-01-09,Printer,Office,West,4,"$1,116",$242.31,21.71%
2023-01-09,Headphones,Accessories,West,1,"$1,055",$88.61,8.40%
2023-01-08,Camera,Electronics,North,7,"$6,853","$1,259.03",18.37%
2023-01-08,Monitor,Accessories,North,7,"$5,131",$368.11,7.17%
2023-01-08,Headphones,Accessories,East,4,"$3,280",$826.94,25.21%
2023-01-08,Laptop,Electronics,North,6,"$1,092",$63.98,5.86%
2023-01-08,Camera,Electronics,South,5,$905,$70.91,7.84%
2023-01-08,Monitor,Accessories,West,2,$828,$50.07,6.05%
2023-01-07,Camera,Electronics,West,5,"$5,440",$457.04,8.40%
2023-01-06,Printer,Office,South,6,"$5,658","$1,504.97",26.60%
2023-01-06,Camera,Electronics,East,4,"$4,416","$1,081.53",24.49%
2023-01-06,Smartwatch,Electronics,South,1,$563,$46.96,8.34%
2023-01-06,Keyboard,Accessories,East,3,$372,$57.51,15.46%
2023-01-05,Laptop,Electronics,East,9,"$8,136","$1,923.89",23.65%
2023-01-04,Printer,Office,West,6,"$6,924","$1,693.77",24.46%
2023-01-03,Camera,Electronics,North,9,"$9,180","$2,752.84",29.99%
2023-01-03,Monitor,Accessories,South,9,"$6,588","$1,800.90",27.34%
2023-01-03,Laptop,Electronics,East,9,"$2,655",$701.11,26.41%
2023-01-03,Camera,Electronics,West,6,$696,$100.78,14.48%
2023-01-03,Printer,Office,North,4,$544,$67.84,12.47%
2023-01-03,Mouse,Accessories,East,4,$316,$77.13,24.41%
2023-01-02,Laptop,Electronics,West,9,"$9,315","$1,808.68",19.42%
2023-01-02,Laptop,Electronics,West,4,"$3,216",$213.81,6.65%
2023-01-02,Mouse,Accessories,South,9,"$1,773",$168.01,9.48%
2023-01-01,Printer,Office,West,9,"$5,904","$1,440.45",24.40%
2023-01-01,Camera,Electronics,South,5,"$4,470",$526.96,11.79%
2023-01-01,Smartphone,Electronics,West,2,"$1,514",$180.67,11.93%
2023-01-01,Keyboard,Accessories,West,5,"$1,405",$194.33,13.83%
2022-12-31,Headphones,Accessories,North,7,"$3,941","$1,113.85",28.26%
2022-12-31,Mouse,Accessories,South,9,"$3,186",$583.24,18.31%
2022-12-30,Headphones,Accessories,North,8,"$5,432","$1,619.39",29.81%
2022-12-29,Camera,Electronics,West,9,"$7,083",$560.88,7.92%
2022-12-29,Mouse,Accessories,East,6,"$1,404",$368.36,26.24%
2022-12-28,Camera,Electronics,North,1,"$1,163",$115.09,9.90%
2022-12-27,Tablet,Electronics,South,6,"$3,048",$823.36,27.01%
2022-12-27,Keyboard,Accessories,North,1,$163,$22.07,13.54%
2022-12-26,Monitor,Accessories,West,5,"$3,170",$868.34,27.39%
2022-12-26,Printer,Office,North,6,"$2,910",$173.45,5.96%
2022-12-25,Mouse,Accessories,North,5,"$3,730",$864.41,23.17%
2022-12-25,Monitor,Accessories,South,2,"$1,234",$257.89,20.90%
2022-12-24,Printer,Office,West,8,"$7,072","$2,113.06",29.88%
2022-12-24,Smartwatch,Electronics,West,2,"$1,158",$227.61,19.66%
2022-12-23,Tablet,Electronics,North,6,"$5,940",$318.72,5.37%
2022-12-23,Smartphone,Electronics,North,8,"$4,096",$266.35,6.50%
2022-12-23,Mouse,Accessories,North,3,"$2,004",$467.76,23.34%
2022-12-23,Headphones,Accessories,West,1,"$1,086",$161.05,14.83%
2022-12-22,Tablet,Electronics,West,6,"$6,324",$629.20,9.95%
2022-12-22,Camera,Electronics,East,2,"$1,986",$208.88,10.52%
2022-12-21,Monitor,Accessories,West,7,"$6,384",$734.79,11.51%
2022-12-21,Printer,Office,North,4,"$1,016",$269.88,26.56%
2022-12-21,Smartphone,Electronics,East,1,$393,$41.05,10.45%
2022-12-20,Smartwatch,Electronics,West,6,"$6,792","$1,787.97",26.32%
2022-12-19,Camera,Electronics,West,7,"$6,937","$1,753.02",25.27%
2022-12-19,Tablet,Electronics,South,8,"$3,488",$943.25,27.04%
2022-12-19,Smartwatch,Electronics,South,3,$432,$36.84,8.53%
2022-12-18,Camera,Electronics,East,8,"$7,528","$1,283.07",17.04%
2022-12-18,Smartphone,Electronics,South,4,"$4,056",$768.81,18.95%
2022-12-18,Laptop,Electronics,West,2,"$1,562",$119.56,7.65%
2022-12-17,Tablet,Electronics,East,4,"$2,940",$566.36,19.26%
2022-12-17,Keyboard,Accessories,South,4,"$2,108",$375.62,17.82%
2022-12-17,Smartphone,Electronics,East,5,"$1,365",$310.66,22.76%
2022-12-17,Smartwatch,Electronics,East,3,"$1,242",$206.74,16.65%
2022-12-16,Monitor,Accessories,North,7,"$7,812","$1,478.43",18.93%
2022-12-15,Printer,Office,East,6,"$4,464","$1,122.37",25.14%
2022-12-15,Monitor,Accessories,East,4,"$2,436",$142.81,5.86%
2022-12-15,Laptop,Electronics,East,5,$660,$90.86,13.77%
2022-12-15,Mouse,Accessories,North,1,$564,$164.50,29.17%
2022-12-15,Camera,Electronics,East,3,$447,$58.40,13.06%
2022-12-14,Mouse,Accessories,South,9,"$7,875","$1,243.56",15.79%
2022-12-14,Camera,Electronics,South,7,"$7,518","$1,655.91",22.03%
2022-12-14,Monitor,Accessories,West,8,"$6,968","$1,226.22",17.60%
2022-12-14,Keyboard,Accessories,North,9,"$4,221","$1,238.60",29.34%
2022-12-14,Printer,Office,South,3,"$2,523",$506.70,20.08%
2022-12-14,Keyboard,Accessories,North,2,$794,$128.50,16.18%
2022-12-14,Tablet,Electronics,South,1,$400,$45.16,11.29%
2022-12-12,Keyboard,Accessories,North,6,"$5,232","$1,270.64",24.29%
2022-12-12,Printer,Office,West,3,$936,$201.24,21.50%
2022-12-11,Camera,Electronics,West,7,"$5,572",$690.68,12.40%
2022-12-11,Smartphone,Electronics,South,5,$950,$61.90,6.52%
2022-12-10,Printer,Office,South,9,"$7,029","$1,005.58",14.31%
2022-12-10,Mouse,Accessories,East,5,"$4,350",$688.77,15.83%
2022-12-10,Tablet,Electronics,West,5,"$3,380",$287.05,8.49%
2022-12-09,Headphones,Accessories,South,3,"$1,392",$345.78,24.84%
2022-12-09,Headphones,Accessories,South,1,$355,$26.80,7.55%
2022-12-09,Printer,Office,North,2,$212,$13.40,6.32%
2022-12-08,Camera,Electronics,North,6,"$3,822",$388.34,10.16%
2022-12-07,Tablet,Electronics,North,8,"$4,064",$543.90,13.38%
2022-12-07,Smartphone,Electronics,West,4,"$3,732",$468.60,12.56%
2022-12-07,Mouse,Accessories,East,6,"$2,742",$334.48,12.20%
2022-12-06,Keyboard,Accessories,West,7,"$6,552",$635.09,9.69%
2022-12-06,Smartphone,Electronics,North,2,"$1,614",$331.30,20.53%
2022-12-06,Headphones,Accessories,South,7,$462,$56.89,12.31%
2022-12-06,Laptop,Electronics,North,1,$290,$61.14,21.08%
2022-12-05,Headphones,Accessories,North,6,"$5,628","$1,033.15",18.36%
2022-12-05,Laptop,Electronics,North,3,"$3,024",$622.29,20.58%
2022-12-05,Smartphone,Electronics,West,5,$390,$27.77,7.12%
2022-12-05,Keyboard,Accessories,South,1,$361,$58.80,16.29%
2022-12-04,Headphones,Accessories,South,9,"$8,667",$781.78,9.02%
2022-12-04,Headphones,Accessories,East,6,"$5,298","$1,209.88",22.84%
2022-12-04,Laptop,Electronics,South,8,"$2,584",$568.77,22.01%
2022-12-03,Smartphone,Electronics,East,8,"$5,496","$1,104.93",20.10%
2022-12-03,Tablet,Electronics,West,2,$702,$112.04,15.96%
2022-12-03,Smartphone,Electronics,South,1,$325,$46.84,14.41%
2022-12-02,Mouse,Accessories,East,4,"$2,580",$669.67,25.96%
2022-12-02,Laptop,Electronics,East,7,$945,$75.21,7.96%
2022-12-02,Monitor,Accessories,North,5,$490,$55.59,11.34%
2022-12-01,Laptop,Electronics,West,8,"$9,512",$663.23,6.97%
2022-12-01,Tablet,Electronics,North,2,"$1,298",$239.45,18.45%
2022-11-30,Printer,Office,West,7,"$2,471",$566.51,22.93%
2022-11-30,Headphones,Accessories,West,2,"$2,018",$227.75,11.29%
2022-11-30,Mouse,Accessories,East,2,$630,$144.14,22.88%
2022-11-29,Smartphone,Electronics,South,9,"$4,527",$677.34,14.96%
2022-11-29,Smartwatch,Electronics,South,5,"$1,570",$312.81,19.92%
2022-11-28,Smartwatch,Electronics,West,9,"$5,382","$1,037.04",19.27%
2022-11-28,Laptop,Electronics,South,8,"$3,136",$494.26,15.76%
2022-11-28,Headphones,Accessories,South,4,"$2,500",$467.34,18.69%
2022-11-28,Mouse,Accessories,South,2,"$1,446",$403.89,27.93%
2022-11-27,Mouse,Accessories,West,6,"$3,660","$1,079.00",29.48%
2022-11-27,Mouse,Accessories,East,7,"$1,197",$106.53,8.90%
2022-11-27,Headphones,Accessories,North,1,"$1,030",$190.47,18.49%
2022-11-26,Headphones,Accessories,North,9,"$7,992","$1,979.53",24.77%
